TSLA (Tesla Inc),1514.225,-31.785
Jul 16 2020 @ 13:53 ET,Bid,1513.59,Ask,1514.75989,Size,1x1,Vol,5607562
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
07/17/2020,TSLA200717C00190000,1549.9,0,1317.45,1329.65,0,15.0649,0.9982,0,1,190.000,TSLA200717P00190000,0.01,0,0,0.01,0,10.001,0,0,491
07/17/2020,TSLA200717C00200000,1536,0,1307.45,1319.65,0,14.6839,0.9981,0,16,200.000,TSLA200717P00200000,0.01,0.005,0,0.01,43,9.501,0,0,13380
07/17/2020,TSLA200717C00210000,1390.45,0,1297.45,1309.65,0,14.3286,0.998,0,21,210.000,TSLA200717P00210000,0.02,0,0,0.01,0,9.501,0,0,272
07/17/2020,TSLA200717C00220000,1540.75,0,1287.45,1299.65,0,13.984,0.998,0,8,220.000,TSLA200717P00220000,0.02,0,0,0.01,0,9.001,0,0,1123
07/17/2020,TSLA200717C00230000,1370.45,0,1277.45,1289.65,0,13.662,0.9979,0,7,230.000,TSLA200717P00230000,0.05,0,0,0.01,0,8.7994,0,0,209
07/17/2020,TSLA200717C00240000,1445.35,0,1267.45,1279.65,0,13.3484,0.9979,0,6,240.000,TSLA200717P00240000,0.01,0,0,0.01,0,8.491,0,0,1015
07/17/2020,TSLA200717C00250000,1350.54,0,1257.45,1269.65,0,13.0516,0.9978,0,9,250.000,TSLA200717P00250000,0.01,0,0,0.01,0,8.5061,0,0,1599
07/17/2020,TSLA200717C00260000,1290.35,0,1247.45,1259.65,0,12.7673,0.9978,0,10,260.000,TSLA200717P00260000,0.01,0,0,0.01,0,8.4931,0,0,363
07/17/2020,TSLA200717C00270000,1423,0,1237.45,1249.65,0,12.4937,0.9977,0,5,270.000,TSLA200717P00270000,0.01,0,0,0.01,32,8.001,0,0,439
07/17/2020,TSLA200717C00280000,1462.49,0,1227.45,1239.65,0,12.2347,0.9977,0,20,280.000,TSLA200717P00280000,0.03,0,0,0.01,0,8.001,0,0,411
07/17/2020,TSLA200717C00290000,1412.45,0,1217.45,1229.65,0,11.9799,0.9976,0,11,290.000,TSLA200717P00290000,0.08,0,0,0.01,0,8.001,0,0,193
07/17/2020,TSLA200717C00300000,1354.15,0,1207.45,1219.65,0,11.7352,0.9976,0,15,300.000,TSLA200717P00300000,0.01,0.005,0,0.01,127,7.501,0,0,5768
07/17/2020,TSLA200717C00310000,1256.65,0,1197.45,1209.65,0,11.501,0.9975,0,43,310.000,TSLA200717P00310000,0.01,0,0,0.01,0,7.501,0,0,1068
07/17/2020,TSLA200717C00320000,1186.57,0,1187.45,1199.65,0,11.2741,0.9974,0,11,320.000,TSLA200717P00320000,0.01,0.005,0,0.01,25,7.501,0,0,522
07/17/2020,TSLA200717C00330000,1428.25,0,1177.45,1189.65,0,11.0545,0.9974,0,20,330.000,TSLA200717P00330000,0.01,0,0,0.01,0,7.001,0,0,493
07/17/2020,TSLA200717C00335000,1396.75,0,1172.45,1184.65,0,10.9462,0.9974,0,9,335.000,TSLA200717P00335000,0.03,0,0,0.01,0,6.992,0,0,148
07/17/2020,TSLA200717C00340000,1362.35,0,1167.45,1179.65,0,10.8427,0.9973,0,20,340.000,TSLA200717P00340000,0.01,0,0,0.01,0,6.9917,0,0,239
07/17/2020,TSLA200717C00345000,1391.1,0,1162.45,1174.65,0,10.7389,0.9973,0,16,345.000,TSLA200717P00345000,0.02,0,0,0.01,0,6.9161,0,0,248
07/17/2020,TSLA200717C00350000,1386.1,0,1157.45,1169.65,0,10.6367,0.9973,0,5,350.000,TSLA200717P00350000,0.01,0.005,0,0.01,16,6.8383,0,0,6629
07/17/2020,TSLA200717C00355000,1236.72,0,1152.45,1164.65,0,10.5359,0.9972,0,4,355.000,TSLA200717P00355000,0.01,0,0,0.01,0,6.7981,0,0,205
07/17/2020,TSLA200717C00360000,1322,0,1147.45,1159.65,0,10.4367,0.9972,0,13,360.000,TSLA200717P00360000,0.01,0,0,0.01,0,6.7654,0,0,332
07/17/2020,TSLA200717C00365000,1133.85,0,1142.45,1154.65,0,10.338,0.9972,0,5,365.000,TSLA200717P00365000,0.01,0,0,0.01,0,6.6535,0,0,248
07/17/2020,TSLA200717C00370000,1355.75,0,1137.45,1149.65,0,10.2405,0.9972,0,5,370.000,TSLA200717P00370000,0.01,0,0,0.01,0,6.5992,0,0,355
07/17/2020,TSLA200717C00375000,1226.5,0,1132.45,1144.65,0,10.1491,0.9971,0,34,375.000,TSLA200717P00375000,0.02,0,0,0.01,0,6.5917,0,0,234
07/17/2020,TSLA200717C00380000,1383.75,0,1127.45,1139.65,0,10.054,0.9971,0,37,380.000,TSLA200717P00380000,0.01,0,0,0.01,0,6.5896,0,0,710
07/17/2020,TSLA200717C00385000,1372.95,0,1122.45,1134.65,0,9.9614,0.9971,0,31,385.000,TSLA200717P00385000,0.01,0.005,0,0.01,1,6.3529,0,0,239
07/17/2020,TSLA200717C00390000,1354.35,0,1117.45,1129.65,0,9.8712,0.997,0,31,390.000,TSLA200717P00390000,0.01,0,0,0.01,0,6.3501,0,0,568
07/17/2020,TSLA200717C00395000,1089.15,-48.975,1112.45,1124.65,2,9.7806,0.997,0,5,395.000,TSLA200717P00395000,0.02,0,0,0.01,0,6.3532,0,0,621
07/17/2020,TSLA200717C00400000,1133.27,0,1107.45,1119.65,0,9.6915,0.997,0,44,400.000,TSLA200717P00400000,0.01,0.005,0,0.01,10,6.3525,0,0,3879
07/17/2020,TSLA200717C00405000,1316.95,0,1102.45,1114.65,0,9.6017,0.997,0,11,405.000,TSLA200717P00405000,0.02,0.015,0,0.02,2,6.5097,-0.0001,0,1079
07/17/2020,TSLA200717C00410000,1329.85,0,1097.45,1109.65,0,9.5181,0.9969,0,15,410.000,TSLA200717P00410000,0.01,0.005,0,0.01,1,6.0315,0,0,117
07/17/2020,TSLA200717C00415000,1280.15,0,1092.45,1104.65,0,9.4322,0.9969,0,13,415.000,TSLA200717P00415000,0.01,0.005,0,0.01,5,6.001,0,0,336
07/17/2020,TSLA200717C00420000,1335.35,0,1087.45,1099.65,0,9.3478,0.9969,0,17,420.000,TSLA200717P00420000,0.01,0,0,0.01,0,6.001,0,0,945
07/17/2020,TSLA200717C00425000,1154.25,0,1082.45,1094.65,0,9.2645,0.9968,0,61,425.000,TSLA200717P00425000,0.01,0,0,0.01,0,6.001,0,0,331
07/17/2020,TSLA200717C00430000,1051.68,-51.445,1077.45,1089.65,2,9.1823,0.9968,0,29,430.000,TSLA200717P00430000,0.01,0,0,0.01,0,6.001,0,0,148
07/17/2020,TSLA200717C00435000,1306.65,0,1072.45,1084.65,0,9.101,0.9968,0,21,435.000,TSLA200717P00435000,0.12,0,0,0.01,0,6.001,0,0,100
07/17/2020,TSLA200717C00440000,1280.8,0,1067.45,1079.65,0,9.0207,0.9968,0,24,440.000,TSLA200717P00440000,0.01,0,0,0.01,0,6.001,-0.0001,0,176
07/17/2020,TSLA200717C00445000,1320.85,0,1062.45,1074.65,0,8.9413,0.9967,0,27,445.000,TSLA200717P00445000,0.01,0,0,0.01,0,5.751,0,0,330
07/17/2020,TSLA200717C00450000,1048,0,1057.45,1069.65,0,8.8629,0.9967,0,122,450.000,TSLA200717P00450000,0.01,0.005,0,0.01,10,5.751,0,0,3044
07/17/2020,TSLA200717C00455000,1144.49,0,1052.45,1064.65,0,8.7854,0.9967,0,30,455.000,TSLA200717P00455000,0.01,0,0,0.01,0,5.751,0,0,246
07/17/2020,TSLA200717C00460000,1021.7,-51.425,1047.45,1059.65,2,8.7087,0.9966,0,28,460.000,TSLA200717P00460000,0.01,0,0,0.01,0,5.501,0,0,726
07/17/2020,TSLA200717C00465000,1276.1,0,1042.45,1054.65,0,8.6329,0.9966,0,54,465.000,TSLA200717P00465000,0.02,0,0,0.01,0,5.501,0,0,219
07/17/2020,TSLA200717C00470000,1092.85,0,1037.45,1049.65,0,8.5564,0.9966,0,117,470.000,TSLA200717P00470000,0.02,0,0,0.01,0,5.501,0,0,178
07/17/2020,TSLA200717C00475000,1031.16,0,1032.45,1044.65,0,8.4838,0.9965,0,102,475.000,TSLA200717P00475000,0.01,0,0,0.01,0,5.501,0,0,591
07/17/2020,TSLA200717C00480000,1082.85,0,1027.45,1039.65,0,8.4105,0.9965,0,56,480.000,TSLA200717P00480000,0.01,0,0,0.01,0,5.501,0,0,232
07/17/2020,TSLA200717C00485000,1247.8,0,1022.45,1034.65,0,8.3379,0.9965,0,19,485.000,TSLA200717P00485000,0.04,0,0,0.01,0,5.501,-0.0001,0,168
07/17/2020,TSLA200717C00490000,1032.1,-11.025,1017.45,1029.65,4,8.2661,0.9964,0,23,490.000,TSLA200717P00490000,0.01,0,0,0.01,0,5.501,-0.0001,0,763
07/17/2020,TSLA200717C00495000,1026.1,-12.025,1012.45,1024.65,4,8.1937,0.9964,0,608,495.000,TSLA200717P00495000,0.01,0,0,0.01,0,5.251,0,0,613
07/17/2020,TSLA200717C00500000,992.7,-40.425,1007.45,1019.65,1,8.1266,0.9964,0,140,500.000,TSLA200717P00500000,0.01,-0.005,0,0.01,15,5.251,0,0,10608
07/17/2020,TSLA200717C00505000,1012.7,-15.425,1002.45,1014.65,1,8.0556,0.9963,0,38,505.000,TSLA200717P00505000,0.01,-0.005,0,0.01,5,5.251,0,0,596
07/17/2020,TSLA200717C00510000,1175.25,0,997.45,1009.65,0,7.9854,0.9963,0,75,510.000,TSLA200717P00510000,0.02,0,0,0.01,0,5.251,-0.0001,0,404
07/17/2020,TSLA200717C00515000,1029.73,0,992.45,1004.65,0,7.9184,0.9963,0,31,515.000,TSLA200717P00515000,0.06,0,0,0.01,0,5.001,0,0,107
07/17/2020,TSLA200717C00520000,964.51,-48.615,987.45,999.65,3,7.8522,0.9962,0,59,520.000,TSLA200717P00520000,0.01,-0.005,0,0.01,1,4.9915,0,0,465
07/17/2020,TSLA200717C00525000,1155.6,0,982.45,994.65,0,7.7845,0.9962,0,35,525.000,TSLA200717P00525000,0.01,-0.005,0,0.01,42,4.9333,0,0,483
07/17/2020,TSLA200717C00530000,1169.35,0,977.45,989.65,0,7.7175,0.9962,0,86,530.000,TSLA200717P00530000,0.01,-0.005,0,0.01,4,4.903,0,0,299
07/17/2020,TSLA200717C00535000,1145.6,0,972.45,984.65,0,7.6522,0.9961,0,1310,535.000,TSLA200717P00535000,0.01,0,0,0.01,33,4.8773,0,0,355
07/17/2020,TSLA200717C00540000,1025,0,967.45,979.65,0,7.5873,0.9961,0,43,540.000,TSLA200717P00540000,0.1,0,0,0.01,0,4.85,0,0,594
07/17/2020,TSLA200717C00545000,1015.4,0,962.45,974.65,0,7.5245,0.9961,0,47,545.000,TSLA200717P00545000,0.02,0,0,0.01,0,4.8228,0,0,269
07/17/2020,TSLA200717C00550000,957.7,0,957.45,969.65,0,7.4593,0.996,0,481,550.000,TSLA200717P00550000,0.01,-0.005,0,0.01,14,4.7343,0,0,1762
07/17/2020,TSLA200717C00560000,947.77,0,947.45,959.65,0,7.3337,0.996,0,126,560.000,TSLA200717P00560000,0.01,-0.02,0,0.01,12,4.7052,0,0,373
07/17/2020,TSLA200717C00570000,905.18,-57.97,937.45,949.65,6,7.2103,0.9959,0,254,570.000,TSLA200717P00570000,0.01,0,0,0.01,3,4.5868,0,0,440
07/17/2020,TSLA200717C00580000,987.17,0,927.45,939.65,0,7.0877,0.9958,0,135,580.000,TSLA200717P00580000,0.01,-0.005,0,0.01,3,4.4817,0,0,380
07/17/2020,TSLA200717C00590000,1013,0,917.45,929.65,0,6.9683,0.9958,0,71,590.000,TSLA200717P00590000,0.01,-0.005,0,0.01,10,4.4874,0,0,685
07/17/2020,TSLA200717C00600000,879.58,-53.57,907.45,919.65,3,6.8548,0.9957,0,941,600.000,TSLA200717P00600000,0.01,-0.015,0,0.01,39,4.3885,0,0,4359
07/17/2020,TSLA200717C00610000,906.05,0,897.45,909.65,0,6.7378,0.9956,0,67,610.000,TSLA200717P00610000,0.01,-0.02,0,0.02,104,4.5564,-0.0001,0,619
07/17/2020,TSLA200717C00620000,1054.16,0,887.45,899.65,0,6.6241,0.9955,0,213,620.000,TSLA200717P00620000,0.01,-0.02,0,0.02,51,4.457,-0.0001,0,698
07/17/2020,TSLA200717C00630000,873.27,0,877.45,889.65,0,6.5132,0.9955,0,391,630.000,TSLA200717P00630000,0.01,-0.02,0,0.01,16,4.2286,-0.0001,0,377
07/17/2020,TSLA200717C00640000,843.97,-49.205,867.45,879.65,1,6.4036,0.9954,0,202,640.000,TSLA200717P00640000,0.01,-0.015,0,0.02,2,4.2978,-0.0001,0,574
07/17/2020,TSLA200717C00650000,827.02,-56.155,857.45,869.65,2,6.2962,0.9953,0,276,650.000,TSLA200717P00650000,0.01,-0.02,0,0.01,59,4.001,0,0,1458
07/17/2020,TSLA200717C00655000,877.98,0,852.45,864.65,0,6.2405,0.9953,0,43,655.000,TSLA200717P00655000,0.01,-0.01,0,0.02,14,4.1912,-0.0001,0,382
07/17/2020,TSLA200717C00660000,815.69,0,847.45,859.65,0,6.1894,0.9952,0,47,660.000,TSLA200717P00660000,0.01,-0.025,0,0.02,11,4.1857,-0.0001,0,602
07/17/2020,TSLA200717C00665000,1006.6,0,842.45,854.65,0,6.1376,0.9952,0,35,665.000,TSLA200717P00665000,0.01,-0.035,0,0.02,1,4.1313,-0.0001,0,428
07/17/2020,TSLA200717C00670000,801.33,0,837.45,849.65,0,6.0835,0.9951,0,88,670.000,TSLA200717P00670000,0.02,-0.01,0,0.02,2,4.0937,-0.0001,0,884
07/17/2020,TSLA200717C00675000,825,0,832.45,844.65,0,6.0332,0.9951,0,36,675.000,TSLA200717P00675000,0.02,-0.02,0,0.02,25,4.0907,-0.0001,0,372
07/17/2020,TSLA200717C00680000,791.31,0,827.45,839.65,0,5.9816,0.995,0,71,680.000,TSLA200717P00680000,0.01,-0.035,0,0.02,5,4.001,-0.0001,0,186
07/17/2020,TSLA200717C00685000,1021.35,0,822.45,834.65,0,5.9309,0.995,0,45,685.000,TSLA200717P00685000,0.02,-0.025,0,0.02,12,4.001,-0.0001,0,294
07/17/2020,TSLA200717C00690000,1003.95,0,817.45,829.65,0,5.88,0.995,0,75,690.000,TSLA200717P00690000,0.01,-0.035,0,0.02,12,4.001,-0.0001,0,402
07/17/2020,TSLA200717C00695000,985.65,0,812.45,824.65,0,5.8292,0.9949,0,48,695.000,TSLA200717P00695000,0.13,0.06,0,0.01,3,3.751,-0.0001,0,279
07/17/2020,TSLA200717C00700000,777.02,-56.155,807.45,819.65,2,5.7806,0.9949,0,861,700.000,TSLA200717P00700000,0.01,-0.035,0,0.01,410,3.751,-0.0001,0,4547
07/17/2020,TSLA200717C00705000,994.65,0,802.45,814.65,0,5.7302,0.9948,0,52,705.000,TSLA200717P00705000,0.03,-0.02,0,0.01,11,3.751,-0.0001,0,1753
07/17/2020,TSLA200717C00710000,802.59,-20.585,797.45,809.65,1,5.681,0.9948,0,181,710.000,TSLA200717P00710000,0.01,-0.06,0.01,0.02,103,3.9385,-0.0002,0,1759
07/17/2020,TSLA200717C00715000,965.75,0,792.45,804.65,0,5.6321,0.9947,0,68,715.000,TSLA200717P00715000,0.02,-0.03,0.01,0.02,2,3.876,-0.0002,0,343
07/17/2020,TSLA200717C00720000,760.3,-52.875,787.45,799.65,1,5.5821,0.9947,0,136,720.000,TSLA200717P00720000,0.01,-0.085,0,0.02,115,3.751,-0.0001,0,376
07/17/2020,TSLA200717C00725000,790,0,782.45,794.65,0,5.5346,0.9947,0,253,725.000,TSLA200717P00725000,0.01,-0.07,0,0.02,103,3.751,-0.0001,0,433
07/17/2020,TSLA200717C00730000,763.04,-40.135,777.45,789.65,1,5.4875,0.9946,0,213,730.000,TSLA200717P00730000,0.01,-0.075,0.01,0.02,215,3.8125,-0.0002,0,449
07/17/2020,TSLA200717C00735000,1030.5,0,772.95,784.65,0,5.6148,0.9934,0,48,735.000,TSLA200717P00735000,0.02,-0.085,0,0.02,215,3.626,-0.0001,0,1809
07/17/2020,TSLA200717C00740000,718.65,0,767.45,779.65,0,5.3928,0.9945,0,117,740.000,TSLA200717P00740000,0.02,-0.06,0.01,0.02,23,3.751,-0.0002,0,423
07/17/2020,TSLA200717C00745000,825.95,0,762.95,774.65,0,5.5173,0.9933,0,70,745.000,TSLA200717P00745000,0.02,-0.085,0.01,0.02,112,3.6885,-0.0002,0,220
07/17/2020,TSLA200717C00750000,766.75,-16.45,757.95,769.65,8,5.4697,0.9932,0,1676,750.000,TSLA200717P00750000,0.01,-0.065,0.01,0.03,128,3.751,-0.0003,0,2948
07/17/2020,TSLA200717C00755000,810.6,0,752.95,764.65,0,5.4226,0.9931,0,112,755.000,TSLA200717P00755000,0.05,-0.055,0,0.05,5,3.751,-0.0003,0,535
07/17/2020,TSLA200717C00760000,942.3,0,747.95,759.65,0,5.376,0.9931,0,287,760.000,TSLA200717P00760000,0.01,-0.08,0,0.04,15,3.6743,-0.0002,0,557
07/17/2020,TSLA200717C00765000,748,0,742.95,754.65,0,5.3276,0.993,0,46,765.000,TSLA200717P00765000,0.02,-0.1,0,0.03,6,3.5579,-0.0002,0,530
07/17/2020,TSLA200717C00770000,774,0,737.95,749.65,0,5.2809,0.993,0,442,770.000,TSLA200717P00770000,0.04,-0.07,0,0.09,12,3.845,-0.0005,0,500
07/17/2020,TSLA200717C00775000,718.23,0,732.95,744.65,0,5.2349,0.9929,0,64,775.000,TSLA200717P00775000,0.02,-0.075,0.02,0.04,25,3.6818,-0.0004,0,239
07/17/2020,TSLA200717C00780000,735.98,-17.245,727.95,739.65,6,5.1887,0.9928,0,212,780.000,TSLA200717P00780000,0.02,-0.09,0.02,0.05,10,3.6885,-0.0004,0,517
07/17/2020,TSLA200717C00785000,915.5,0,722.95,734.65,0,5.1423,0.9928,0,63,785.000,TSLA200717P00785000,0.02,-0.07,0.02,0.04,3,3.5934,-0.0003,0,260
07/17/2020,TSLA200717C00790000,766.51,0,717.95,729.65,0,5.098,0.9927,0,114,790.000,TSLA200717P00790000,0.04,-0.07,0.01,0.03,13,3.501,-0.0003,0,400
07/17/2020,TSLA200717C00795000,763.55,0,712.95,724.65,0,5.0513,0.9926,0,115,795.000,TSLA200717P00795000,0.03,-0.08,0.02,0.04,68,3.543,-0.0004,0,406
07/17/2020,TSLA200717C00800000,695,-38.225,707.95,719.65,1,5.0069,0.9926,0,1915,800.000,TSLA200717P00800000,0.03,-0.08,0.01,0.04,767,3.4697,-0.0003,0,4728
07/17/2020,TSLA200717C00805000,899.6,0,702.95,714.65,0,4.9622,0.9925,0,73,805.000,TSLA200717P00805000,0.05,-0.06,0,0.05,5,3.4378,-0.0003,0,579
07/17/2020,TSLA200717C00810000,677.01,-46.24,697.95,709.65,2,4.918,0.9924,0.0001,208,810.000,TSLA200717P00810000,0.04,-0.075,0.01,0.04,1,3.4032,-0.0003,0,600
07/17/2020,TSLA200717C00815000,860.57,0,692.95,704.65,0,4.8735,0.9924,0.0001,124,815.000,TSLA200717P00815000,0.09,-0.025,0.02,0.13,51,3.6787,-0.0008,0,207
07/17/2020,TSLA200717C00820000,684.05,-29.225,687.5,699.65,10,4.6928,0.9935,0,345,820.000,TSLA200717P00820000,0.04,-0.08,0.02,0.09,14,3.5453,-0.0007,0,416
07/17/2020,TSLA200717C00825000,679.09,-29.16,682.5,694.65,510,4.6502,0.9935,0,694,825.000,TSLA200717P00825000,0.01,-0.11,0.01,0.13,10,3.5779,-0.0008,0,348
07/17/2020,TSLA200717C00830000,671.64,0,677.6,689.65,0,4.6395,0.9931,0,129,830.000,TSLA200717P00830000,0.01,-0.09,0,0.07,6,3.376,-0.0005,0,386
07/17/2020,TSLA200717C00835000,663.41,0,672.6,684.65,0,4.5971,0.9931,0.0001,155,835.000,TSLA200717P00835000,0.01,-0.09,0,0.05,3,3.251,-0.0003,0,183
07/17/2020,TSLA200717C00840000,689.59,-3.685,667.6,679.65,1,4.5549,0.993,0.0001,348,840.000,TSLA200717P00840000,0.05,-0.1,0.01,0.05,2,3.251,-0.0004,0,441
07/17/2020,TSLA200717C00845000,657.09,0,661.75,674.65,0,4.1985,0.9956,0,28,845.000,TSLA200717P00845000,0.03,-0.095,0.01,0.08,7,3.3241,-0.0006,0,591
07/17/2020,TSLA200717C00850000,648.93,-34.345,658.75,669.65,2,4.7642,0.9897,0.0001,1439,850.000,TSLA200717P00850000,0.01,-0.14,0.01,0.05,125,3.1885,-0.0004,0,1090
07/17/2020,TSLA200717C00855000,866.79,0,653.75,664.65,0,4.7204,0.9896,0.0001,348,855.000,TSLA200717P00855000,0.11,-0.045,0.01,0.05,10,3.1695,-0.0004,0,163
07/17/2020,TSLA200717C00860000,664.25,-9.05,648.75,659.65,1,4.6769,0.9895,0.0001,291,860.000,TSLA200717P00860000,0.07,-0.06,0.01,0.07,36,3.205,-0.0005,0,161
07/17/2020,TSLA200717C00865000,825.75,0,641.7,654.65,0,4.0204,0.9956,0,96,865.000,TSLA200717P00865000,0.11,-0.025,0,0.13,6,3.2967,-0.0008,0,140
07/17/2020,TSLA200717C00870000,610,-53.1,638.75,649.65,50,4.5905,0.9894,0.0001,135,870.000,TSLA200717P00870000,0.01,-0.105,0.01,0.1,4,3.2197,-0.0007,0,269
07/17/2020,TSLA200717C00875000,631.76,-26.565,633.75,644.65,2,4.5477,0.9893,0.0001,281,875.000,TSLA200717P00875000,0.04,-0.08,0.02,0.04,10,3.0343,-0.0004,0,305
07/17/2020,TSLA200717C00880000,644.44,-8.885,628.75,639.65,6,4.5051,0.9892,0.0001,125,880.000,TSLA200717P00880000,0.04,-0.11,0.03,0.04,66,3.0366,-0.0005,0,2503
07/17/2020,TSLA200717C00885000,583,-65.325,623.8,634.65,2,4.473,0.9889,0.0001,125,885.000,TSLA200717P00885000,0.22,0,0.01,0.13,0,3.2001,-0.0009,0,134
07/17/2020,TSLA200717C00890000,593.38,-49.97,618.8,629.65,2,4.4307,0.9888,0.0001,229,890.000,TSLA200717P00890000,0.05,-0.125,0,0.1,7,3.0847,-0.0007,0,377
07/17/2020,TSLA200717C00895000,608.32,-30.03,613.8,624.65,1,4.3887,0.9887,0.0001,116,895.000,TSLA200717P00895000,0.05,-0.155,0.01,0.14,21,3.15,-0.001,0,304
07/17/2020,TSLA200717C00900000,616,-17.025,608.8,619.65,8,4.3469,0.9886,0.0001,2170,900.000,TSLA200717P00900000,0.04,-0.19,0.03,0.04,635,2.9321,-0.0005,0,7565
07/17/2020,TSLA200717C00905000,619.57,-8.43,603.8,614.65,1,4.3053,0.9885,0.0001,144,905.000,TSLA200717P00905000,0.03,-0.16,0.02,0.13,4,3.1116,-0.0011,0,358
07/17/2020,TSLA200717C00910000,593.24,0,598.6,609.65,0,4.2236,0.989,0.0001,375,910.000,TSLA200717P00910000,0.06,-0.13,0.01,0.13,8,3.0372,-0.0009,0,627
07/17/2020,TSLA200717C00915000,596.92,0,591.7,604.65,0,3.6478,0.9952,0,79,915.000,TSLA200717P00915000,0.06,-0.115,0.01,0.1,4,2.951,-0.0008,0,1279
07/17/2020,TSLA200717C00920000,559.47,-53.58,588.6,599.65,4,4.1421,0.9888,0.0001,192,920.000,TSLA200717P00920000,0.05,-0.145,0.05,0.08,20,2.9622,-0.0009,0,592
07/17/2020,TSLA200717C00925000,591.07,0,583.6,594.65,0,4.1017,0.9887,0.0001,771,925.000,TSLA200717P00925000,0.07,-0.14,0.04,0.09,63,2.9322,-0.0009,0,364
07/17/2020,TSLA200717C00930000,563.14,-40.06,576.7,589.65,3,3.5393,0.9951,0,307,930.000,TSLA200717P00930000,0.08,-0.21,0.05,0.14,4,3.001,-0.0013,0,470
07/17/2020,TSLA200717C00935000,569.37,0,571.7,584.65,0,3.5059,0.995,0,93,935.000,TSLA200717P00935000,0.07,-0.155,0.01,0.14,3,2.9051,-0.001,0,399
07/17/2020,TSLA200717C00940000,589.59,-3.485,568.6,579.65,4,3.9815,0.9883,0.0001,183,940.000,TSLA200717P00940000,0.1,-0.135,0.05,0.14,13,2.9392,-0.0013,0,729
