^SPX (Standard & Poors 500 Index),3211.29,-15.27
Jul 16 2020 @ 13:50 ET,Bid,3210.64,Ask,3211.86,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
07/17/2020,SPX200717C01325000,0,0,1883.9,1887,0,0,0.9998,0,0,1325.000,SPX200717P01325000,0.1,0,0,0.05,0,5.251,-0.0001,0,1600
07/17/2020,SPXW200717C01325000,0,0,1884.4,1886.3,0,0,1,0,0,1325.000,SPXW200717P01325000,0.07,0,0,0.05,0,4.497,-0.0001,0,192
07/17/2020,SPX200717C01350000,0,0,1858.9,1862,0,0,0.9998,0,1,1350.000,SPX200717P01350000,0.1,0,0,0.05,0,5.1318,-0.0001,0,7506
07/17/2020,SPXW200717C01350000,0,0,1859.4,1861.3,0,0,0.9982,0,0,1350.000,SPXW200717P01350000,0.27,0,0,0.05,0,4.4167,-0.0001,0,124
07/17/2020,SPX200717C01375000,0,0,1833.9,1837,0,0,0.9996,0,1,1375.000,SPX200717P01375000,0.05,0,0,0.05,0,5.001,-0.0001,0,4303
07/17/2020,SPXW200717C01375000,0,0,1834.4,1836.4,0,0,0.9983,0,0,1375.000,SPXW200717P01375000,0.24,0,0,0.05,0,4.3337,-0.0001,0,23
07/17/2020,SPX200717C01400000,1732.4,0,1808.9,1812,0,0,0.9997,0,15,1400.000,SPX200717P01400000,0.05,0,0,0.05,0,4.8947,-0.0001,0,6198
07/17/2020,SPXW200717C01400000,0,0,1809.4,1811.4,0,0,0.998,0,0,1400.000,SPXW200717P01400000,0.05,0,0,0.05,0,4.2401,-0.0001,0,118
07/17/2020,SPX200717C01425000,1745.27,0,1783.9,1787,0,0,0.9997,0,2,1425.000,SPX200717P01425000,0.1,0,0,0.05,0,4.8203,-0.0001,0,887
07/17/2020,SPXW200717C01425000,0,0,1784.4,1786.4,0,0,0.9986,0,0,1425.000,SPXW200717P01425000,0.55,0,0,0.05,0,4.1274,-0.0001,0,234
07/17/2020,SPX200717C01450000,1651.35,0,1758.9,1762,0,0,0.9997,0,13,1450.000,SPX200717P01450000,0.35,0,0,0.05,0,4.7192,-0.0001,0,1506
07/17/2020,SPXW200717C01450000,0,0,1759.4,1761.3,0,0,0.9982,0,0,1450.000,SPXW200717P01450000,0.55,0,0,0.05,0,4.062,-0.0001,0,258
07/17/2020,SPX200717C01475000,0,0,1733.9,1737,0,0,0.9997,0,1,1475.000,SPX200717P01475000,0.2,0,0,0.05,0,4.6106,-0.0001,0,3627
07/17/2020,SPXW200717C01475000,0,0,1734.4,1736.3,0,0,0.9993,0,0,1475.000,SPXW200717P01475000,0.1,0,0,0.05,0,4.001,-0.0001,0,107
07/17/2020,SPX200717C01500000,1550.39,0,1708.9,1712,0,0,0.9997,0,3,1500.000,SPX200717P01500000,0.05,0,0,0.05,0,4.5012,-0.0001,0,21746
07/17/2020,SPXW200717C01500000,1434.21,0,1709.4,1711.4,0,0,0.9982,0,0,1500.000,SPXW200717P01500000,0.05,0,0,0.05,0,3.876,-0.0001,0,225
07/17/2020,SPX200717C01525000,0,0,1683.9,1687,0,0,0.9997,0,0,1525.000,SPX200717P01525000,0.18,0,0,0.05,0,4.4112,-0.0001,0,1882
07/17/2020,SPXW200717C01525000,0,0,1684.4,1686.4,0,0,0.9988,0,0,1525.000,SPXW200717P01525000,0.05,0,0,0.05,0,3.8331,-0.0002,0,199
07/17/2020,SPX200717C01550000,0,0,1658.9,1662,0,0,0.9997,0,1,1550.000,SPX200717P01550000,0.05,0,0,0.05,0,4.3287,-0.0001,0,5527
07/17/2020,SPXW200717C01550000,0,0,1659.4,1661.4,0,0,1,0,0,1550.000,SPXW200717P01550000,0.05,0,0,0.05,0,3.751,-0.0002,0,314
07/17/2020,SPX200717C01575000,0,0,1633.9,1637,0,0,0.9997,0,2,1575.000,SPX200717P01575000,0.1,0,0,0.05,0,4.231,-0.0001,0,1563
07/17/2020,SPXW200717C01575000,0,0,1634.4,1636.4,0,0,0.9981,0,5,1575.000,SPXW200717P01575000,0.05,0,0,0.05,0,3.6587,-0.0002,0,361
07/17/2020,SPX200717C01600000,1250.69,0,1608.9,1612.2,0,4.3999,0.9997,0,4,1600.000,SPX200717P01600000,0.05,0,0,0.05,0,4.166,-0.0002,0,8669
07/17/2020,SPXW200717C01600000,0,0,1609.4,1611.4,0,0,0.9999,0,0,1600.000,SPXW200717P01600000,0.4,0,0,0.05,0,3.5662,-0.0001,0,529
07/17/2020,SPX200717C01625000,0,0,1583.9,1587.2,0,4.3053,0.9997,0,5,1625.000,SPX200717P01625000,0.05,0,0,0.05,0,4.0494,-0.0001,0,4091
07/17/2020,SPXW200717C01625000,0,0,1584.4,1586.3,0,0,0.9988,0,0,1625.000,SPXW200717P01625000,0.4,0,0,0.05,0,3.501,-0.0002,0,366
07/17/2020,SPX200717C01650000,0,0,1558.9,1562,0,0,0.9997,0,5,1650.000,SPX200717P01650000,0.1,0,0,0.05,0,4.001,-0.0002,0,3220
07/17/2020,SPXW200717C01650000,0,0,1559.4,1561.3,0,0,0.9992,0,0,1650.000,SPXW200717P01650000,0.05,0,0,0.05,0,3.4317,-0.0002,0,910
07/17/2020,SPX200717C01675000,0,0,1533.9,1537,0,0,1,0,0,1675.000,SPX200717P01675000,0.05,0,0,0.05,0,3.876,-0.0002,0,7777
07/17/2020,SPXW200717C01675000,0,0,1534.4,1536.4,0,0,0.9979,0,0,1675.000,SPXW200717P01675000,0.05,0,0,0.05,0,3.3447,-0.0002,0,181
07/17/2020,SPX200717C01680000,1539.02,0,1528.9,1532,0,0,0.9997,0,1,1680.000,SPX200717P01680000,0.75,0,0,0.05,0,3.876,-0.0002,0,286
07/17/2020,SPXW200717C01680000,0,0,1529.4,1531.4,0,0,0.9986,0,0,1680.000,SPXW200717P01680000,0.05,0,0,0.05,0,3.3334,-0.0002,0,221
07/17/2020,SPX200717C01690000,0,0,1518.9,1522,0,0,0.9997,0,0,1690.000,SPX200717P01690000,0.1,0,0,0.05,0,3.8433,-0.0002,0,710
07/17/2020,SPXW200717C01690000,0,0,1519.4,1521.4,0,0,0.9982,0,0,1690.000,SPXW200717P01690000,0.05,0,0,0.05,0,3.3074,-0.0002,0,82
07/17/2020,SPX200717C01700000,1518.88,0,1508.9,1512,0,0,0.9997,0,12,1700.000,SPX200717P01700000,0.05,0,0,0.05,0,3.8311,-0.0002,0,8390
07/17/2020,SPXW200717C01700000,1186.11,0,1509.4,1511.3,0,0,0.9965,0,6,1700.000,SPXW200717P01700000,0.05,0,0,0.05,0,3.2911,-0.0002,0,372
07/17/2020,SPX200717C01710000,0,0,1498.9,1502,0,0,0.9997,0,0,1710.000,SPX200717P01710000,0.05,0,0,0.05,0,3.7879,-0.0002,0,269
07/17/2020,SPXW200717C01710000,0,0,1499.4,1501.4,0,0,0.9965,0,0,1710.000,SPXW200717P01710000,0.05,0,0,0.05,0,3.251,-0.0002,0,68
07/17/2020,SPX200717C01720000,1503.23,0,1488.9,1492,0,0,0.9997,0,1,1720.000,SPX200717P01720000,0.9,0,0,0.05,0,3.751,-0.0002,0,209
07/17/2020,SPXW200717C01720000,1283.4,0,1489.4,1491.3,0,0,1,0,1,1720.000,SPXW200717P01720000,0.62,0,0,0.05,0,3.2197,-0.0002,0,42
07/17/2020,SPX200717C01725000,1498.18,0,1483.9,1487,0,0,0.9997,0,3,1725.000,SPX200717P01725000,0.05,0,0,0.05,0,3.751,-0.0002,0,1946
07/17/2020,SPXW200717C01725000,1278.66,0,1484.4,1486.4,0,0,0.9964,0,1,1725.000,SPXW200717P01725000,0.05,0,0,0.05,0,3.1885,-0.0002,0,149
07/17/2020,SPX200717C01730000,0,0,1478.9,1482,0,0,0.9997,0,0,1730.000,SPX200717P01730000,0.5,0,0,0.05,0,3.7141,-0.0002,0,249
07/17/2020,SPXW200717C01730000,0,0,1479.4,1481.3,0,0,0.9974,0,0,1730.000,SPXW200717P01730000,0.55,0,0,0.05,0,3.1885,-0.0002,0,56
07/17/2020,SPX200717C01740000,0,0,1468.9,1472,0,0,0.9997,0,0,1740.000,SPX200717P01740000,0.85,0,0,0.05,0,3.6842,-0.0002,0,479
07/17/2020,SPXW200717C01740000,0,0,1469.4,1471.4,0,0,0.9983,0,0,1740.000,SPXW200717P01740000,2.29,0,0,0.05,0,3.1699,-0.0002,0,48
07/17/2020,SPX200717C01750000,0,0,1458.9,1462,0,0,0.9997,0,1,1750.000,SPX200717P01750000,0.05,0,0,0.05,0,3.626,-0.0002,0,5034
07/17/2020,SPXW200717C01750000,1196.02,0,1459.4,1461.3,0,0,0.9985,0,10,1750.000,SPXW200717P01750000,0.2,0,0,0.05,0,3.126,-0.0002,0,280
07/17/2020,SPX200717C01760000,1075.54,0,1448.9,1452,0,0,0.9997,0,1,1760.000,SPX200717P01760000,1,0,0,0.05,0,3.626,-0.0002,0,492
07/17/2020,SPXW200717C01760000,0,0,1449.4,1451.4,0,0,1,0,0,1760.000,SPXW200717P01760000,1.1,0,0,0.05,0,3.126,-0.0002,0,48
07/17/2020,SPX200717C01770000,0,0,1438.9,1442,0,0,0.9996,0,0,1770.000,SPX200717P01770000,0.9,0,0,0.05,0,3.569,-0.0002,0,314
07/17/2020,SPXW200717C01770000,0,0,1439.4,1441.3,0,0,1,0,0,1770.000,SPXW200717P01770000,0.6,0,0,0.05,0,3.092,-0.0002,0,110
07/17/2020,SPX200717C01775000,1063.99,0,1433.9,1437,0,0,0.9996,0,4,1775.000,SPX200717P01775000,0.25,0,0,0.05,0,3.558,-0.0002,0,763
07/17/2020,SPXW200717C01775000,0,0,1434.4,1436.4,0,0,0.9994,0,1,1775.000,SPXW200717P01775000,2.27,0,0,0.05,0,3.0793,-0.0002,0,170
07/17/2020,SPX200717C01780000,0,0,1428.9,1432,0,0,0.9996,0,0,1780.000,SPX200717P01780000,0.31,0,0,0.05,0,3.5457,-0.0002,0,667
07/17/2020,SPXW200717C01780000,0,0,1429.4,1431.3,0,0,1,0,0,1780.000,SPXW200717P01780000,0.65,0,0,0.05,0,3.0336,-0.0002,0,103
07/17/2020,SPX200717C01790000,0,0,1418.9,1422,0,0,0.9996,0,0,1790.000,SPX200717P01790000,1,0,0,0.05,0,3.501,-0.0002,0,414
07/17/2020,SPXW200717C01790000,0,0,1419.4,1421.3,0,0,0.9991,0,0,1790.000,SPXW200717P01790000,3.6,0,0,0.05,0,3.0216,-0.0002,0,66
07/17/2020,SPX200717C01800000,1243,0,1408.9,1412,0,0,0.9996,0,103,1800.000,SPX200717P01800000,0.05,0,0,0.05,0,3.501,-0.0002,0,7786
07/17/2020,SPXW200717C01800000,1146.47,0,1409.4,1411.3,0,0,0.9991,0,15,1800.000,SPXW200717P01800000,0.05,0,0,0.05,0,2.9801,-0.0002,0,174
07/17/2020,SPX200717C01810000,0,0,1398.9,1402,0,0,0.9996,0,0,1810.000,SPX200717P01810000,0.85,0,0,0.05,0,3.4385,-0.0002,0,564
07/17/2020,SPXW200717C01810000,0,0,1399.4,1401.4,0,0,0.9976,0,0,1810.000,SPXW200717P01810000,0.65,0,0,0.05,0,2.9587,-0.0002,0,141
07/17/2020,SPX200717C01820000,0,0,1388.9,1392,0,0,0.9996,0,0,1820.000,SPX200717P01820000,1.15,0,0,0.05,0,3.4265,-0.0002,0,274
07/17/2020,SPXW200717C01820000,0,0,1389.4,1391.4,0,0,0.998,0,0,1820.000,SPXW200717P01820000,0.7,0,0,0.05,0,2.9264,-0.0002,0,131
07/17/2020,SPX200717C01825000,1123.07,0,1383.9,1387,0,0,0.9996,0,42,1825.000,SPX200717P01825000,0.2,0,0,0.05,0,3.4096,-0.0002,0,3516
07/17/2020,SPXW200717C01825000,0,0,1384.4,1386.4,0,0,0.9972,0,0,1825.000,SPXW200717P01825000,0.95,0,0,0.05,0,2.9149,-0.0002,0,105
07/17/2020,SPX200717C01830000,0,0,1378.9,1382,0,0,0.9996,0,0,1830.000,SPX200717P01830000,0.1,0,0,0.05,0,3.376,-0.0002,0,324
07/17/2020,SPXW200717C01830000,0,0,1379.4,1381.4,0,0,0.9961,0,0,1830.000,SPXW200717P01830000,0.45,0,0,0.05,0,2.9087,-0.0002,0,170
07/17/2020,SPX200717C01840000,1108.47,0,1368.9,1372,0,0,0.9996,0,1,1840.000,SPX200717P01840000,1.2,0,0,0.05,0,3.376,-0.0002,0,370
07/17/2020,SPXW200717C01840000,0,0,1369.4,1371.4,0,0,0.998,0,0,1840.000,SPXW200717P01840000,0.75,0,0,0.05,0,2.8764,-0.0002,0,57
07/17/2020,SPX200717C01850000,0,0,1358.9,1362,0,0,0.9996,0,12,1850.000,SPX200717P01850000,0.1,0,0,0.05,0,3.3249,-0.0002,0,2601
07/17/2020,SPXW200717C01850000,0,0,1359.4,1361.4,0,0,1,0,5,1850.000,SPXW200717P01850000,0.05,0,0,0.05,0,2.8499,-0.0002,0,192
07/17/2020,SPX200717C01860000,0,0,1348.9,1352,0,0,0.9996,0,0,1860.000,SPX200717P01860000,0.05,0,0,0.05,0,3.3147,-0.0002,0,971
07/17/2020,SPXW200717C01860000,0,0,1349.4,1351.4,0,0,1,0,0,1860.000,SPXW200717P01860000,1.05,0,0,0.05,0,2.825,-0.0002,0,40
07/17/2020,SPX200717C01870000,0,0,1338.9,1342,0,0,0.9996,0,0,1870.000,SPX200717P01870000,1.3,0,0,0.05,0,3.251,-0.0002,0,486
07/17/2020,SPXW200717C01870000,0,0,1339.4,1341.4,0,0,1,0,0,1870.000,SPXW200717P01870000,0.8,0,0,0.05,0,2.7973,-0.0002,0,11
07/17/2020,SPX200717C01875000,0,0,1333.9,1337,0,0,0.9996,0,2,1875.000,SPX200717P01875000,0.63,0,0,0.05,0,3.251,-0.0002,0,676
07/17/2020,SPXW200717C01875000,0,0,1334.4,1336.4,0,0,1,0,5,1875.000,SPXW200717P01875000,0.05,0,0,0.05,0,2.7842,-0.0002,0,91
07/17/2020,SPX200717C01880000,0,0,1328.9,1332,0,0,0.9996,0,0,1880.000,SPX200717P01880000,0.05,0,0,0.05,0,3.251,-0.0002,0,874
07/17/2020,SPXW200717C01880000,0,0,1329.4,1331.4,0,0,1,0,0,1880.000,SPXW200717P01880000,0.95,0,0,0.05,0,2.7726,-0.0002,0,218
07/17/2020,SPX200717C01890000,1301.66,0,1318.9,1322,0,0,0.9996,0,1,1890.000,SPX200717P01890000,0.1,0,0,0.05,0,3.1885,-0.0002,0,317
07/17/2020,SPXW200717C01890000,0,0,1319.4,1321.4,0,0,0.9999,0,0,1890.000,SPXW200717P01890000,0.05,0,0,0.05,0,2.7496,-0.0002,0,226
07/17/2020,SPX200717C01900000,897.17,0,1308.9,1312,0,0,0.9996,0,3,1900.000,SPX200717P01900000,0.05,0,0,0.05,0,3.1802,-0.0002,0,8068
07/17/2020,SPXW200717C01900000,1331.96,0,1309.5,1311.5,0,0,0.9999,0,6,1900.000,SPXW200717P01900000,0.05,0,0,0.05,0,2.7161,-0.0002,0,877
07/17/2020,SPX200717C01910000,0,0,1298.9,1302,0,0,0.9996,0,0,1910.000,SPX200717P01910000,0.05,0,0,0.05,0,3.126,-0.0002,0,652
07/17/2020,SPXW200717C01910000,0,0,1299.5,1301.4,0,0,1,0,0,1910.000,SPXW200717P01910000,1.4,0,0,0.05,0,2.696,-0.0002,0,799
07/17/2020,SPX200717C01920000,0,0,1288.9,1292,0,0,0.9996,0,0,1920.000,SPX200717P01920000,0.7,0,0,0.05,0,3.126,-0.0002,0,493
07/17/2020,SPXW200717C01920000,0,0,1289.5,1291.4,0,0,1,0,0,1920.000,SPXW200717P01920000,0.25,0,0,0.05,0,2.6747,-0.0002,0,307
07/17/2020,SPX200717C01925000,874.88,0,1283.9,1287,0,0,0.9996,0,1,1925.000,SPX200717P01925000,0.05,0,0,0.05,0,3.0947,-0.0002,0,3520
07/17/2020,SPXW200717C01925000,1277.35,0,1284.5,1286.4,0,0,1,0,1,1925.000,SPXW200717P01925000,0.1,0,0,0.05,0,2.6596,-0.0002,0,182
07/17/2020,SPX200717C01930000,872.25,0,1278.9,1282,0,0,0.9996,0,2,1930.000,SPX200717P01930000,0.5,0,0,0.05,0,3.0953,-0.0002,0,675
07/17/2020,SPXW200717C01930000,0,0,1279.5,1281.5,0,0,1,0,0,1930.000,SPXW200717P01930000,4.2,0,0,0.05,0,2.6469,-0.0002,0,59
07/17/2020,SPX200717C01940000,838.83,0,1268.9,1272,0,0,0.9996,0,1,1940.000,SPX200717P01940000,0.05,0,0,0.05,0,3.0676,-0.0002,0,611
07/17/2020,SPXW200717C01940000,0,0,1269.5,1271.4,0,0,0.9999,0,0,1940.000,SPXW200717P01940000,0.3,0,0,0.05,0,2.6258,-0.0002,0,277
07/17/2020,SPX200717C01950000,850.29,0,1258.9,1262,0,0,0.9996,0,39,1950.000,SPX200717P01950000,0.05,0,0,0.05,0,3.0217,-0.0002,0,4542
07/17/2020,SPXW200717C01950000,0,0,1259.5,1261.4,0,0,1,0,5,1950.000,SPXW200717P01950000,0.15,0,0,0.05,0,2.6005,-0.0002,0,571
07/17/2020,SPX200717C01960000,0,0,1248.9,1252,0,0,0.9996,0,0,1960.000,SPX200717P01960000,0.05,0,0,0.05,0,2.9908,-0.0002,0,261
07/17/2020,SPXW200717C01960000,0,0,1249.5,1251.5,0,0,1,0,0,1960.000,SPXW200717P01960000,1.95,0,0,0.05,0,2.5669,-0.0002,0,121
07/17/2020,SPX200717C01970000,0,0,1238.9,1242,0,0,0.9996,0,0,1970.000,SPX200717P01970000,1.22,0,0,0.05,0,2.9559,-0.0002,0,550
07/17/2020,SPXW200717C01970000,0,0,1239.5,1241.4,0,0,1,0,0,1970.000,SPXW200717P01970000,1.75,0,0,0.05,0,2.5374,-0.0002,0,240
07/17/2020,SPX200717C01975000,883.83,0,1233.9,1237,0,0,0.9996,0,27,1975.000,SPX200717P01975000,0.05,0,0,0.05,0,2.9472,-0.0002,0,402
07/17/2020,SPXW200717C01975000,0,0,1234.5,1236.5,0,0,1,0,5,1975.000,SPXW200717P01975000,1.05,0,0,0.05,0,2.5295,-0.0002,0,223
07/17/2020,SPX200717C01980000,0,0,1228.9,1232,0,0,0.9996,0,0,1980.000,SPX200717P01980000,0.05,0,0,0.05,0,2.9291,-0.0002,0,1028
07/17/2020,SPXW200717C01980000,0,0,1229.5,1231.5,0,0,1,0,0,1980.000,SPXW200717P01980000,0.75,0,0,0.05,0,2.5106,-0.0002,0,71
07/17/2020,SPX200717C01990000,0,0,1218.9,1222,0,0,0.9996,0,0,1990.000,SPX200717P01990000,0.05,0,0,0.05,0,2.894,-0.0002,0,610
07/17/2020,SPXW200717C01990000,0,0,1219.5,1221.5,0,0,1,0,0,1990.000,SPXW200717P01990000,0.1,0,0,0.05,0,2.4923,-0.0002,0,67
07/17/2020,SPX200717C02000000,1151.09,0,1208.9,1212,0,0,0.9996,0,24919,2000.000,SPX200717P02000000,0.05,0,0,0.05,0,2.869,-0.0002,0,38311
07/17/2020,SPXW200717C02000000,859,0,1209.5,1211.4,0,0,1,0,2,2000.000,SPXW200717P02000000,0.05,0,0,0.05,0,2.4677,-0.0002,0,1209
07/17/2020,SPX200717C02010000,985,0,1198.9,1202,0,0,0.9996,0,101,2010.000,SPX200717P02010000,0.1,0,0,0.05,0,2.8463,-0.0002,0,1210
07/17/2020,SPXW200717C02010000,0,0,1199.5,1201.5,0,0,0.9999,0,0,2010.000,SPXW200717P02010000,1,0,0,0.05,0,2.4432,-0.0002,0,512
07/17/2020,SPX200717C02020000,0,0,1188.9,1192,0,0,0.9996,0,0,2020.000,SPX200717P02020000,0.1,0,0,0.05,0,2.804,-0.0002,0,691
07/17/2020,SPXW200717C02020000,0,0,1189.5,1191.4,0,0,0.9999,0,0,2020.000,SPXW200717P02020000,1.6,0,0,0.05,0,2.418,-0.0002,0,183
07/17/2020,SPX200717C02025000,0,0,1183.9,1187,0,0,0.9996,0,49,2025.000,SPX200717P02025000,0.07,0,0,0.05,0,2.7984,-0.0002,0,1664
07/17/2020,SPXW200717C02025000,0,0,1184.5,1186.4,0,0,0.9999,0,5,2025.000,SPXW200717P02025000,1.95,0,0,0.05,0,2.4016,-0.0002,0,362
07/17/2020,SPX200717C02030000,0,0,1178.9,1182,0,0,0.9996,0,0,2030.000,SPX200717P02030000,0.05,0,0,0.05,0,2.7858,-0.0002,0,1093
07/17/2020,SPXW200717C02030000,0,0,1179.5,1181.4,0,0,0.9999,0,0,2030.000,SPXW200717P02030000,0.35,0,0,0.05,0,2.3937,-0.0002,0,76
07/17/2020,SPX200717C02040000,0,0,1168.9,1172,0,0,0.9999,0,0,2040.000,SPX200717P02040000,0.75,0,0,0.05,0,2.7533,-0.0002,0,660
07/17/2020,SPXW200717C02040000,0,0,1169.5,1171.4,0,0,1,0,0,2040.000,SPXW200717P02040000,1.7,0,0,0.05,0,2.3719,-0.0002,0,164
07/17/2020,SPX200717C02050000,0,0,1158.9,1162,0,0,1,0,491,2050.000,SPX200717P02050000,0.05,0,0,0.05,0,2.736,-0.0002,0,2267
07/17/2020,SPXW200717C02050000,0,0,1159.5,1161.4,0,0,1,0,6,2050.000,SPXW200717P02050000,0.05,0,0,0.05,0,2.3461,-0.0002,0,698
07/17/2020,SPX200717C02060000,0,0,1148.9,1152,0,0,1,0,0,2060.000,SPX200717P02060000,0.2,0,0,0.05,0,2.6923,-0.0002,0,924
07/17/2020,SPXW200717C02060000,0,0,1149.5,1151.4,0,0,1,0,0,2060.000,SPXW200717P02060000,1.8,0,0,0.05,0,2.3162,-0.0002,0,122
07/17/2020,SPX200717C02070000,0,0,1138.9,1142,0,0,1,0,0,2070.000,SPX200717P02070000,0.05,0,0,0.05,0,2.6743,-0.0002,0,350
