NFLX (Netflix Inc),534.57,11.31
Jul 16 2020 @ 13:52 ET,Bid,533.81,Ask,534.75,Size,1x1,Vol,6702442
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
07/17/2020,NFLX200717C00325000,189.55,-7.6,207,210.6,12,0.02,1,0.0003,11,325.000,NFLX200717P00325000,0.02,-0.03,0.01,0.06,7,3.0524,-0.0012,0,254
07/17/2020,NFLX200717C00330000,184.7,-7.975,201.95,205.65,6,0.02,1,0,3,330.000,NFLX200717P00330000,0.15,0,0.01,0.07,0,3.0178,-0.0015,0.0001,432
07/17/2020,NFLX200717C00335000,191.75,4.575,196.95,200.55,4,0.02,1,0.0001,6,335.000,NFLX200717P00335000,0.06,-0.03,0.02,0.06,5,2.9153,-0.0015,0.0001,383
07/17/2020,NFLX200717C00340000,177.55,-4.725,191.95,195.65,4,0.02,1,0.0003,28,340.000,NFLX200717P00340000,0.08,0,0.01,0.1,5,2.9351,-0.0021,0.0001,591
07/17/2020,NFLX200717C00345000,171.6,-6.225,187.05,190.5,9,0.02,1,0.0002,67,345.000,NFLX200717P00345000,0.16,0.1,0.01,0.05,1,2.6844,-0.0013,0.0001,412
07/17/2020,NFLX200717C00350000,170.84,0,182.05,185.55,0,0.02,1,0.0004,86,350.000,NFLX200717P00350000,0.05,-0.04,0.01,0.06,123,2.6416,-0.0015,0.0001,1106
07/17/2020,NFLX200717C00355000,159.6,-8.125,177.05,180.45,2,0.02,1,0.0004,43,355.000,NFLX200717P00355000,0.06,-0.06,0.06,0.08,30,2.724,-0.0028,0.0001,396
07/17/2020,NFLX200717C00360000,155.51,-7.165,172,175.6,2,0.02,1,0.0001,156,360.000,NFLX200717P00360000,0.06,-0.14,0.05,0.1,20,2.6683,-0.003,0.0001,568
07/17/2020,NFLX200717C00365000,156.59,-1.285,167.05,170.7,1,0.02,1,0.0004,148,365.000,NFLX200717P00365000,0.07,-0.085,0.05,0.08,119,2.5456,-0.0028,0.0001,451
07/17/2020,NFLX200717C00370000,156.1,4.05,162,165.7,3,0.02,1,0.0003,136,370.000,NFLX200717P00370000,0.09,-0.11,0.07,0.11,116,2.5422,-0.0036,0.0001,1166
07/17/2020,NFLX200717C00375000,137.85,-9.85,157.1,160.6,2,0.02,1,0.0004,60,375.000,NFLX200717P00375000,0.08,-0.095,0.08,0.1,75,2.4566,-0.0038,0.0002,1063
07/17/2020,NFLX200717C00380000,136.5,0,152.1,155.7,0,0.02,1,0.0004,110,380.000,NFLX200717P00380000,0.08,-0.175,0.05,0.11,73,2.3451,-0.0036,0.0002,1062
07/17/2020,NFLX200717C00385000,141.63,4.03,147.1,150.6,1,0.02,1,0.0003,50,385.000,NFLX200717P00385000,0.15,-0.11,0.01,0.15,32,2.2733,-0.0038,0.0002,585
07/17/2020,NFLX200717C00390000,130.27,-2.53,142.15,145.7,11,0.02,1,0.0006,223,390.000,NFLX200717P00390000,0.18,-0.105,0.05,0.18,213,2.2766,-0.0052,0.0002,1076
07/17/2020,NFLX200717C00395000,120.1,-7.45,137.1,140.5,3,0.02,1,0.0003,99,395.000,NFLX200717P00395000,0.2,-0.175,0.1,0.2,161,2.2661,-0.0067,0.0003,660
07/17/2020,NFLX200717C00400000,131.5,9,132.2,135.7,26,0.02,1,0.0008,371,400.000,NFLX200717P00400000,0.25,-0.12,0.15,0.25,691,2.2576,-0.0086,0.0004,1775
07/17/2020,NFLX200717C00405000,128.96,11.335,127.15,130.85,6,0.02,1,0.0005,209,405.000,NFLX200717P00405000,0.27,-0.16,0.05,0.28,221,2.1201,-0.0077,0.0003,892
07/17/2020,NFLX200717C00410000,116.84,3.965,122.25,125.6,5,0.02,1,0.0006,501,410.000,NFLX200717P00410000,0.3,-0.23,0.25,0.29,531,2.1722,-0.0118,0.0005,1257
07/17/2020,NFLX200717C00415000,118.98,10.455,117.25,120.85,20,0.02,1,0.0008,504,415.000,NFLX200717P00415000,0.3,-0.33,0.3,0.4,322,2.1613,-0.0148,0.0006,931
07/17/2020,NFLX200717C00420000,112.98,9.255,112.35,115.9,24,0.02,1,0.0007,1504,420.000,NFLX200717P00420000,0.34,-0.43,0.2,0.45,651,2.0505,-0.0146,0.0006,2052
07/17/2020,NFLX200717C00425000,108.1,9.075,107.4,110.8,8,0.02,1,0.0011,762,425.000,NFLX200717P00425000,0.49,-0.455,0.3,0.52,716,2.0275,-0.0181,0.0007,1229
07/17/2020,NFLX200717C00430000,97.5,3.35,102.55,106.1,4,1.4614,0.9968,0.0002,1059,430.000,NFLX200717P00430000,0.61,-0.51,0.54,0.62,1348,2.0489,-0.0244,0.0009,1879
07/17/2020,NFLX200717C00435000,92.67,3.395,97.6,100.4,23,0.02,1,0.0007,748,435.000,NFLX200717P00435000,0.7,-0.69,0.68,0.73,1197,2.027,-0.0293,0.0011,1422
07/17/2020,NFLX200717C00440000,93.3,8.95,93.95,96.45,31,2.0241,0.9631,0.0013,1054,440.000,NFLX200717P00440000,0.9,-0.825,0.81,0.9,1443,2.001,-0.035,0.0013,1868
07/17/2020,NFLX200717C00445000,83,2.6,88.95,91.75,24,1.9839,0.9572,0.0016,1932,445.000,NFLX200717P00445000,1.06,-1.06,1.04,1.14,1114,1.9919,-0.0434,0.0016,2932
07/17/2020,NFLX200717C00450000,85,10.125,83.45,86.45,112,1.7225,0.9676,0.0014,1679,450.000,NFLX200717P00450000,1.35,-1.23,1.25,1.53,3480,1.9911,-0.0535,0.0018,3153
07/17/2020,NFLX200717C00455000,71.37,0.77,78.7,81.75,41,1.7406,0.9567,0.0018,1831,455.000,NFLX200717P00455000,1.51,-1.665,1.12,1.81,1436,1.9104,-0.0581,0.0021,1035
07/17/2020,NFLX200717C00460000,70.93,3.955,74.15,76.85,58,1.7339,0.9459,0.0021,832,460.000,NFLX200717P00460000,2.16,-1.715,2.08,2.25,1822,1.9833,-0.0782,0.0025,1549
07/17/2020,NFLX200717C00465000,71.39,9.24,69.7,72.45,40,1.7859,0.9269,0.0026,364,465.000,NFLX200717P00465000,2.7,-1.95,2.6,2.74,1783,1.98,-0.0932,0.0028,1417
07/17/2020,NFLX200717C00470000,67.07,9.12,65.3,68.9,214,1.8943,0.8987,0.0032,791,470.000,NFLX200717P00470000,3.3,-2.3,3.15,3.45,1898,1.9831,-0.1109,0.0032,1961
07/17/2020,NFLX200717C00475000,62.43,8.305,61.1,64.75,131,1.9222,0.8765,0.0036,1179,475.000,NFLX200717P00475000,3.97,-2.78,4,4.25,1697,2.0059,-0.1316,0.0036,2081
07/17/2020,NFLX200717C00480000,60,9.5,57.3,60.85,358,1.9386,0.8546,0.004,949,480.000,NFLX200717P00480000,5.2,-2.825,4.7,5.2,959,2.0034,-0.1525,0.004,1661
07/17/2020,NFLX200717C00485000,54.52,7.57,53.1,56.85,108,1.9678,0.827,0.0044,656,485.000,NFLX200717P00485000,6,-3.5,5.75,6.3,864,2.0113,-0.1777,0.0044,1271
07/17/2020,NFLX200717C00490000,50.9,7.375,49.3,52.7,426,1.9612,0.8025,0.0048,1125,490.000,NFLX200717P00490000,7.4,-3.7,7,7.6,1344,2.031,-0.2046,0.0047,2074
07/17/2020,NFLX200717C00495000,48,7.625,46.05,48.4,263,1.962,0.7755,0.0052,573,495.000,NFLX200717P00495000,8.59,-4.285,8.1,9,740,2.0299,-0.2311,0.0051,1102
07/17/2020,NFLX200717C00500000,43.72,6.37,42.95,44.9,1245,1.9741,0.7473,0.0055,4071,500.000,NFLX200717P00500000,10.25,-4.625,9.9,10.6,2918,2.0603,-0.2617,0.0053,3803
07/17/2020,NFLX200717C00505000,39.5,4.95,38.9,41.6,542,1.9751,0.7156,0.0058,1039,505.000,NFLX200717P00505000,12.4,-4.65,11.5,12.3,553,2.0674,-0.2913,0.0056,859
07/17/2020,NFLX200717C00510000,38.2,6.3,37.75,38.55,1668,2.0889,0.6772,0.0058,1043,510.000,NFLX200717P00510000,14.04,-5.36,13.75,14.25,1192,2.1012,-0.3235,0.0058,1213
07/17/2020,NFLX200717C00515000,35.2,5.8,35,35.7,2478,2.1156,0.6451,0.0059,1446,515.000,NFLX200717P00515000,16.55,-5.4,16,16.35,1301,2.1253,-0.3553,0.0059,999
07/17/2020,NFLX200717C00520000,32.38,5.255,32,33,6464,2.1221,0.6138,0.0061,2740,520.000,NFLX200717P00520000,18.39,-6.26,18.2,18.7,1137,2.1426,-0.3868,0.006,1973
07/17/2020,NFLX200717C00525000,30,5,29.75,30.45,5723,2.1533,0.5818,0.0061,3388,525.000,NFLX200717P00525000,20.61,-6.89,20,21.1,990,2.1301,-0.4178,0.0062,1291
07/17/2020,NFLX200717C00530000,27.62,4.645,27.4,28.15,5244,2.1763,0.5505,0.0061,1986,530.000,NFLX200717P00530000,24.17,-6.38,21.65,23.85,382,2.1129,-0.4494,0.0063,985
07/17/2020,NFLX200717C00535000,25.5,4.35,25.45,25.55,2145,2.1899,0.5198,0.0061,972,535.000,NFLX200717P00535000,26.09,-7.585,25.55,26.55,154,2.1756,-0.4804,0.0062,663
07/17/2020,NFLX200717C00540000,23.33,3.905,22.75,23.8,2954,2.1946,0.4893,0.0061,1851,540.000,NFLX200717P00540000,28.95,-8,27.6,29.5,77,2.1571,-0.5117,0.0062,697
07/17/2020,NFLX200717C00545000,21.9,4.05,20.55,21.95,947,2.2036,0.4595,0.0061,1359,545.000,NFLX200717P00545000,32.21,-8.19,31.7,32.75,78,2.2255,-0.5396,0.006,468
07/17/2020,NFLX200717C00550000,19.7,3.4,19.65,19.75,7682,2.241,0.4319,0.0059,6035,550.000,NFLX200717P00550000,35.53,-8.42,35.15,36.05,240,2.2567,-0.5673,0.0059,1735
07/17/2020,NFLX200717C00555000,17.55,2.55,17.4,18.45,1054,2.2474,0.4039,0.0058,1572,555.000,NFLX200717P00555000,44.14,-3.385,37,39.6,40,2.2176,-0.598,0.0059,334
07/17/2020,NFLX200717C00560000,16.58,2.805,16.3,17,2582,2.2867,0.3791,0.0056,1963,560.000,NFLX200717P00560000,43.28,-8.02,41.75,43.15,40,2.294,-0.6204,0.0056,636
07/17/2020,NFLX200717C00565000,15,2.325,14.7,15.55,1544,2.2932,0.3532,0.0055,1204,565.000,NFLX200717P00565000,46.32,-8.88,44.55,46.6,39,2.2688,-0.6488,0.0055,481
07/17/2020,NFLX200717C00570000,13.87,2.27,13.8,14.05,3645,2.319,0.3301,0.0053,2296,570.000,NFLX200717P00570000,50.52,-8.555,49.15,50.3,17,2.3265,-0.6692,0.0053,491
07/17/2020,NFLX200717C00575000,12.6,2.025,12.25,13,1850,2.3256,0.3065,0.0051,1623,575.000,NFLX200717P00575000,65.6,2.45,52.1,53.9,16,2.2925,-0.6967,0.0052,233
07/17/2020,NFLX200717C00580000,11.65,1.95,11.3,11.95,4867,2.3515,0.286,0.0049,2106,580.000,NFLX200717P00580000,61.22,-6.03,55.9,57.9,17,2.3073,-0.7185,0.0049,96
07/17/2020,NFLX200717C00585000,8.85,-0.1,9.8,11.05,1503,2.3479,0.2636,0.0047,999,585.000,NFLX200717P00585000,62.5,-9.325,59.8,61.95,4,2.3202,-0.7394,0.0047,60
07/17/2020,NFLX200717C00590000,9.7,1.575,9.3,10,1112,2.3794,0.2461,0.0045,854,590.000,NFLX200717P00590000,64.71,-11.615,64.05,66,3,2.3426,-0.7579,0.0045,30
07/17/2020,NFLX200717C00595000,9.2,1.725,8.1,9.2,432,2.378,0.2262,0.0043,608,595.000,NFLX200717P00595000,79.1,-1.475,68.05,70.1,1,2.3449,-0.7775,0.0043,56
07/17/2020,NFLX200717C00600000,8,1.2,8.1,8.2,14099,2.4249,0.2129,0.004,7118,600.000,NFLX200717P00600000,73.8,-10.7,72.55,75.85,185,2.4634,-0.7829,0.004,2330
07/17/2020,NFLX200717C00605000,7.4,1.125,6.85,7.75,1177,2.4238,0.1953,0.0038,836,605.000,NFLX200717P00605000,92.78,0,76.9,80.35,0,2.4972,-0.7966,0.0038,27
07/17/2020,NFLX200717C00610000,6.7,1,6.5,7,1066,2.4515,0.1819,0.0036,880,610.000,NFLX200717P00610000,85.6,-6.675,81.2,84.8,4,2.5187,-0.8106,0.0036,57
07/17/2020,NFLX200717C00615000,6.2,0.975,4.85,6.4,502,2.3942,0.16,0.0034,540,615.000,NFLX200717P00615000,89.98,-8.245,85.05,89.15,23,2.497,-0.8285,0.0034,33
07/17/2020,NFLX200717C00620000,5.51,0.76,5.2,5.85,2612,2.4693,0.154,0.0032,1840,620.000,NFLX200717P00620000,104.74,1.415,90.05,93.45,2,2.5404,-0.8382,0.0033,10
07/17/2020,NFLX200717C00625000,5.2,0.8,5,5.4,716,2.509,0.1448,0.0031,667,625.000,NFLX200717P00625000,112,0,94.45,98,0,2.5894,-0.8456,0.0031,14
07/17/2020,NFLX200717C00630000,4.7,0.7,4.45,4.9,852,2.5129,0.1326,0.0029,761,630.000,NFLX200717P00630000,112.19,-0.01,99,102.8,12,2.5912,-0.8591,0.0029,17
07/17/2020,NFLX200717C00635000,4,0.3,4,4.5,364,2.5193,0.1222,0.0027,323,635.000,NFLX200717P00635000,98.45,0,103.7,107.2,0,2.6038,-0.8698,0.0027,1
07/17/2020,NFLX200717C00640000,4.08,0.73,3.55,4,960,2.5165,0.1109,0.0025,775,640.000,NFLX200717P00640000,123.14,0,108.15,111.9,0,2.6146,-0.8798,0.0026,997
07/17/2020,NFLX200717C00645000,3.5,0.425,3.3,3.75,492,2.5526,0.1036,0.0024,509,645.000,NFLX200717P00645000,0,0,112.8,116.65,0,2.6407,-0.8877,0.0024,0
07/17/2020,NFLX200717C00650000,3.1,0.295,3.1,3.35,7373,2.5692,0.0957,0.0022,2831,650.000,NFLX200717P00650000,147.47,0,117.65,121.25,0,2.6667,-0.895,0.0023,7
07/17/2020,NFLX200717C00655000,2.75,0.17,2.76,3.1,333,2.581,0.088,0.0021,606,655.000,NFLX200717P00655000,121.74,0,122.2,126,0,2.6734,-0.9035,0.0022,10
07/17/2020,NFLX200717C00660000,2.66,0.295,2.63,2.91,639,2.6149,0.083,0.002,534,660.000,NFLX200717P00660000,157.17,0,126.9,130.7,0,2.684,-0.911,0.002,5
07/17/2020,NFLX200717C00665000,2.39,0.21,2.31,2.6,646,2.6116,0.075,0.0018,417,665.000,NFLX200717P00665000,118.35,0,131.65,135.45,0,2.6998,-0.9175,0.0019,3
07/17/2020,NFLX200717C00670000,2.06,0.115,2.22,2.35,1052,2.6377,0.07,0.0017,1038,670.000,NFLX200717P00670000,0,0,136.45,140.25,0,2.7223,-0.923,0.0018,0
07/17/2020,NFLX200717C00675000,2.02,0.22,2,2.05,415,2.6331,0.0632,0.0016,843,675.000,NFLX200717P00675000,167.69,13.215,141.25,145.05,4,2.7406,-0.9284,0.0017,0
07/17/2020,NFLX200717C00680000,2.02,0.4,1.41,2.08,372,2.6131,0.0559,0.0015,325,680.000,NFLX200717P00680000,0,0,146.05,149.8,0,2.7479,-0.9343,0.0016,0
07/17/2020,NFLX200717C00685000,1.54,0.015,0.1,1.95,204,2.4224,0.0375,0.0011,200,685.000,NFLX200717P00685000,0,0,150.1,154.6,0,2.6454,-0.9477,0.0014,0
07/17/2020,NFLX200717C00690000,1.65,0.305,1.34,1.55,178,2.6407,0.0471,0.0013,452,690.000,NFLX200717P00690000,210.8,0,154.95,159.4,0,2.6466,-0.9527,0.0013,2
07/17/2020,NFLX200717C00695000,1.4,0.27,1.21,1.55,81,2.6739,0.0448,0.0012,149,695.000,NFLX200717P00695000,180.65,6.8,160.55,164.4,1,2.8045,-0.9469,0.0013,0
07/17/2020,NFLX200717C00700000,1.24,0.165,1.18,1.25,2276,2.6725,0.0401,0.0011,2395,700.000,NFLX200717P00700000,148.45,0,165.45,169.2,0,2.815,-0.951,0.0012,1
07/17/2020,NFLX200717C00705000,1.16,0.115,1.05,1.4,175,2.7291,0.0396,0.0011,164,705.000,NFLX200717P00705000,0,0,170.3,174.2,0,2.8478,-0.9534,0.0012,0
07/17/2020,NFLX200717C00710000,1,0.145,0.83,1.1,184,2.6737,0.0327,0.0009,225,710.000,NFLX200717P00710000,144.35,0,174.5,179.05,0,2.7197,-0.965,0.001,1
07/17/2020,NFLX200717C00715000,0.95,0.205,0.72,1.14,69,2.7108,0.0313,0.0009,187,715.000,NFLX200717P00715000,203.65,0,179.35,184.1,0,2.7513,-0.9668,0.0009,11
07/17/2020,NFLX200717C00720000,0.85,-0.015,0.55,1.18,140,2.731,0.0292,0.0008,244,720.000,NFLX200717P00720000,0,0,184.3,188.85,0,2.7316,-0.971,0.0008,0
07/17/2020,NFLX200717C00725000,0.8,-0.01,0.41,1.07,96,2.7142,0.0255,0.0007,261,725.000,NFLX200717P00725000,213.55,0,189.95,193.8,0,2.9242,-0.9643,0.0009,20
07/17/2020,NFLX200717C00730000,0.75,0.095,0.33,0.74,65,2.634,0.0196,0.0006,170,730.000,NFLX200717P00730000,239.5,0,194.85,198.7,0,2.9325,-0.9671,0.0008,11
07/17/2020,NFLX200717C00735000,0.75,0.11,0.5,0.85,64,2.7796,0.023,0.0007,241,735.000,NFLX200717P00735000,196.05,0,199.8,203.6,0,2.9482,-0.9694,0.0008,48
07/17/2020,NFLX200717C00740000,0.65,0.085,0.4,0.78,318,2.7697,0.0205,0.0006,962,740.000,NFLX200717P00740000,200.4,0,203.85,208.6,0,2.7149,-0.9817,0.0006,2
07/17/2020,NFLX200717C00750000,0.46,0.06,0.45,0.48,1461,2.7766,0.0165,0.0005,4039,750.000,NFLX200717P00750000,242.25,14.7,213.9,218.55,8,2.8095,-0.9822,0.0005,5
07/17/2020,NFLX200717C00760000,0.4,-0.005,0.37,0.6,76,2.8769,0.0167,0.0005,1800,760.000,NFLX200717P00760000,252.75,14.65,223.65,228.35,2,2.6863,-0.9891,0.0004,1
07/17/2020,NFLX200717C00770000,0.36,0,0.15,0.49,19,2.81,0.0117,0.0004,38,770.000,NFLX200717P00770000,252.5,4.7,234.45,238.3,9,3.1002,-0.9794,0.0005,0
07/17/2020,NFLX200717C00780000,0.27,0.04,0.01,0.32,78,2.6748,0.0066,0.0002,18,780.000,NFLX200717P00780000,249.85,-7.525,243.9,248.3,22,2.965,-0.9868,0.0004,0
07/17/2020,NFLX200717C00790000,0.15,-0.16,0.05,0.3,64,2.7723,0.0068,0.0002,58,790.000,NFLX200717P00790000,0,0,254.55,257.65,0,3.0509,-0.9871,0.0004,0
07/17/2020,NFLX200717C00800000,0.12,-0.065,0.04,0.2,156,2.7332,0.0048,0.0002,243,800.000,NFLX200717P00800000,277.01,0,264.35,267.5,0,2.913,-0.9923,0.0002,1
07/17/2020,NFLX200717C00820000,0.12,-0.02,0.05,0.14,318,2.819,0.0038,0.0001,72,820.000,NFLX200717P00820000,305.45,7.625,284.25,287.9,3,3.2678,-0.9886,0.0003,1
07/17/2020,NFLX200717C00840000,0.08,-0.04,0.02,0.08,30,2.7827,0.0022,0.0001,21,840.000,NFLX200717P00840000,306.75,-11.05,304.25,307.45,4,3.0613,-0.9951,0.0002,2
07/17/2020,NFLX200717C00860000,0.05,-0.105,0.04,0.05,90,2.8841,0.0018,0.0001,25,860.000,NFLX200717P00860000,341.05,3.225,323.35,328.05,2,0,-0.9985,0.0001,0
07/17/2020,NFLX200717C00880000,0.04,-0.05,0.03,0.05,88,2.9811,0.0016,0.0001,104,880.000,NFLX200717P00880000,346.75,-10.8,344.55,347.25,1,3.4476,-0.9941,0.0002,3
07/17/2020,NFLX200717C00900000,0.04,-0.02,0.03,0.04,980,3.0782,0.0015,0.0001,1269,900.000,NFLX200717P00900000,374,0,363.4,367.95,0,0,-0.9922,0.0002,9
07/24/2020,NFLX200724C00215000,307.4,0.35,316.95,320.6,4,0.02,1,0.0001,0,215.000,NFLX200724P00215000,0.08,0,0,0.12,0,2.1191,-0.0012,0,13
07/24/2020,NFLX200724C00220000,285.9,-16.2,311.95,315.6,6,0.02,1,0.0001,1,220.000,NFLX200724P00220000,0,0,0,0.14,0,2.0895,-0.0013,0,0
07/24/2020,NFLX200724C00225000,285.7,-11.125,306.9,310.85,6,0.02,1,0.0001,2,225.000,NFLX200724P00225000,0.03,-0.11,0.01,0.2,11,2.1254,-0.0019,0,0
07/24/2020,NFLX200724C00230000,276.55,-15.275,301.9,305.75,4,0.02,1,0.0001,2,230.000,NFLX200724P00230000,0.05,0,0,0.36,0,2.1962,-0.0031,0.0001,12
07/24/2020,NFLX200724C00235000,276.55,-10.225,296.9,300.85,2,0.02,1,0.0001,4,235.000,NFLX200724P00235000,0,0,0,0.36,0,2.1412,-0.0031,0.0001,0
07/24/2020,NFLX200724C00240000,277.15,0,291.9,295.85,0,0.02,1,0.0001,8,240.000,NFLX200724P00240000,0.13,0,0,0.31,0,2.0571,-0.0029,0.0001,1
07/24/2020,NFLX200724C00245000,262.1,-14.7,287,290.65,2,0.02,1,0.0001,1,245.000,NFLX200724P00245000,0,0,0,0.35,0,2.034,-0.0032,0.0001,0
07/24/2020,NFLX200724C00250000,269.7,0,281.9,285.65,0,0.02,1,0.0001,5,250.000,NFLX200724P00250000,0.07,-0.075,0,0.32,3,1.966,-0.0031,0.0001,0
07/24/2020,NFLX200724C00255000,241.4,0,277,280.9,0,0.02,1,0,3,255.000,NFLX200724P00255000,0,0,0,0.32,0,1.9155,-0.0031,0.0001,0
07/24/2020,NFLX200724C00260000,281.8,0,272,275.75,0,0.02,1,0,4,260.000,NFLX200724P00260000,0.32,0,0.01,0.33,0,1.8837,-0.0034,0.0001,1
07/24/2020,NFLX200724C00265000,276.05,0,266.9,270.75,0,0.02,1,0,6,265.000,NFLX200724P00265000,0.4,0,0,0.28,0,1.7964,-0.003,0.0001,30
07/24/2020,NFLX200724C00270000,232.6,0,262.1,265.8,0,0.02,1,0,3,270.000,NFLX200724P00270000,0,0,0,0.32,0,1.7787,-0.0034,0.0001,0
07/24/2020,NFLX200724C00275000,244.2,0,257.1,260.9,0,0.02,1,0.0001,2,275.000,NFLX200724P00275000,0.76,0,0,0.31,0,1.7288,-0.0034,0.0001,1
07/24/2020,NFLX200724C00280000,242.21,0,252.1,255.9,0,0.02,1,0.0002,5,280.000,NFLX200724P00280000,0.13,0,0.02,0.31,0,1.6975,-0.0037,0.0001,1
07/24/2020,NFLX200724C00285000,237.2,0,247.1,250.9,0,0.02,1,0.0001,2,285.000,NFLX200724P00285000,0,0,0.01,0.3,0,1.6442,-0.0036,0.0001,0
07/24/2020,NFLX200724C00290000,218.05,-13.675,242.1,245.95,4,0.02,1,0,1,290.000,NFLX200724P00290000,0.17,0.015,0.02,0.2,12,1.5413,-0.0028,0.0001,2
07/24/2020,NFLX200724C00295000,226.7,0,237.1,240.8,0,0.02,1,0.0001,2,295.000,NFLX200724P00295000,0.5,0,0.01,0.27,0,1.5407,-0.0035,0.0001,1
